time,f_inst_Hz
55.8900,2.595875
55.9000,2.596250
55.9100,2.596625
55.9200,2.597000
55.9300,2.597375
55.9400,2.597750
55.9500,2.598125
55.9600,2.598500
55.9700,2.598875
55.9800,2.599250
55.9900,2.599625
56.0000,2.600000
56.0100,2.600375
56.0200,2.600750
56.0300,2.601125
56.0400,2.601500
56.0500,2.601875
56.0600,2.602250
56.0700,2.602625
56.0800,2.603000
56.0900,2.603375
56.1000,2.603750
56.1100,2.604125
56.1200,2.604500
56.1300,2.604875
56.1400,2.605250
56.1500,2.605625
56.1600,2.606000
56.1700,2.606375
56.1800,2.606750
56.1900,2.607125
56.2000,2.607500
56.2100,2.607875
56.2200,2.608250
56.2300,2.608625
56.2400,2.609000
56.2500,2.609375
56.2600,2.609750
56.2700,2.610125
56.2800,2.610500
56.2900,2.610875
56.3000,2.611250
56.3100,2.611625
56.3200,2.612000
56.3300,2.612375
56.3400,2.612750
56.3500,2.613125
56.3600,2.613500
56.3700,2.613875
56.3800,2.614250
56.3900,2.614625
56.4000,2.615000
56.4100,2.615375
56.4200,2.615750
56.4300,2.616125
56.4400,2.616500
56.4500,2.616875
56.4600,2.617250
56.4700,2.617625
56.4800,2.618000
56.4900,2.618375
56.5000,2.618750
56.5100,2.619125
56.5200,2.619500
56.5300,2.619875
56.5400,2.620250
56.5500,2.620625
56.5600,2.621000
56.5700,2.621375
56.5800,2.621750
56.5900,2.622125
56.6000,2.622500
56.6100,2.622875
56.6200,2.623250
56.6300,2.623625
56.6400,2.624000
56.6500,2.624375
56.6600,2.624750
56.6700,2.625125
56.6800,2.625500
56.6900,2.625875
56.7000,2.626250
56.7100,2.626625
56.7200,2.627000
56.7300,2.627375
56.7400,2.627750
56.7500,2.628125
56.7600,2.628500
56.7700,2.628875
56.7800,2.629250
56.7900,2.629625
56.8000,2.630000
56.8100,2.630375
56.8200,2.630750
56.8300,2.631125
56.8400,2.631500
56.8500,2.631875
56.8600,2.632250
56.8700,2.632625
56.8800,2.633000
56.8900,2.633375
56.9000,2.633750
56.9100,2.634125
56.9200,2.634500
56.9300,2.634875
56.9400,2.635250
56.9500,2.635625
56.9600,2.636000
56.9700,2.636375
56.9800,2.636750
56.9900,2.637125
57.0000,2.637500
57.0100,2.637875
57.0200,2.638250
57.0300,2.638625
57.0400,2.639000
57.0500,2.639375
57.0600,2.639750
57.0700,2.640125
57.0800,2.640500
57.0900,2.640875
57.1000,2.641250
57.1100,2.641625
57.1200,2.642000
57.1300,2.642375
57.1400,2.642750
57.1500,2.643125
57.1600,2.643500
57.1700,2.643875
57.1800,2.644250
57.1900,2.644625
57.2000,2.645000
57.2100,2.645375
57.2200,2.645750
57.2300,2.646125
57.2400,2.646500
57.2500,2.646875
57.2600,2.647250
57.2700,2.647625
57.2800,2.648000
57.2900,2.648375
57.3000,2.648750
57.3100,2.649125
57.3200,2.649500
57.3300,2.649875
57.3400,2.650250
57.3500,2.650625
57.3600,2.651000
57.3700,2.651375
57.3800,2.651750
57.3900,2.652125
57.4000,2.652500
57.4100,2.652875
57.4200,2.653250
57.4300,2.653625
57.4400,2.654000
57.4500,2.654375
57.4600,2.654750
57.4700,2.655125
57.4800,2.655500
57.4900,2.655875
57.5000,2.656250
57.5100,2.656625
57.5200,2.657000
57.5300,2.657375
57.5400,2.657750
57.5500,2.658125
57.5600,2.658500
57.5700,2.658875
57.5800,2.659250
57.5900,2.659625
57.6000,2.660000
57.6100,2.660375
57.6200,2.660750
57.6300,2.661125
57.6400,2.661500
57.6500,2.661875
57.6600,2.662250
57.6700,2.662625
57.6800,2.663000
57.6900,2.663375
57.7000,2.663750
57.7100,2.664125
57.7200,2.664500
57.7300,2.664875
57.7400,2.665250
57.7500,2.665625
57.7600,2.666000
57.7700,2.666375
57.7800,2.666750
57.7900,2.667125
57.8000,2.667500
57.8100,2.667875
57.8200,2.668250
57.8300,2.668625
57.8400,2.669000
57.8500,2.669375
57.8600,2.669750
57.8700,2.670125
57.8800,2.670500
57.8900,2.670875
57.9000,2.671250
57.9100,2.671625
57.9200,2.672000
57.9300,2.672375
57.9400,2.672750
57.9500,2.673125
57.9600,2.673500
57.9700,2.673875
57.9800,2.674250
57.9900,2.674625
58.0000,2.675000
58.0100,2.675375
58.0200,2.675750
58.0300,2.676125
58.0400,2.676500
58.0500,2.676875
58.0600,2.677250
58.0700,2.677625
58.0800,2.678000
58.0900,2.678375
58.1000,2.678750
58.1100,2.679125
58.1200,2.679500
58.1300,2.679875
58.1400,2.680250
58.1500,2.680625
58.1600,2.681000
58.1700,2.681375
58.1800,2.681750
58.1900,2.682125
58.2000,2.682500
58.2100,2.682875
58.2200,2.683250
58.2300,2.683625
58.2400,2.684000
58.2500,2.684375
58.2600,2.684750
58.2700,2.685125
58.2800,2.685500
58.2900,2.685875
58.3000,2.686250
58.3100,2.686625
58.3200,2.687000
58.3300,2.687375
58.3400,2.687750
58.3500,2.688125
58.3600,2.688500
58.3700,2.688875
58.3800,2.689250
58.3900,2.689625
58.4000,2.690000
58.4100,2.690375
58.4200,2.690750
58.4300,2.691125
58.4400,2.691500
58.4500,2.691875
58.4600,2.692250
58.4700,2.692625
58.4800,2.693000
58.4900,2.693375
58.5000,2.693750
58.5100,2.694125
58.5200,2.694500
58.5300,2.694875
58.5400,2.695250
58.5500,2.695625
58.5600,2.696000
58.5700,2.696375
58.5800,2.696750
58.5900,2.697125
58.6000,2.697500
58.6100,2.697875
58.6200,2.698250
58.6300,2.698625
58.6400,2.699000
58.6500,2.699375
58.6600,2.699750
58.6700,2.700125
58.6800,2.700500
58.6900,2.700875
58.7000,2.701250
58.7100,2.701625
58.7200,2.702000
58.7300,2.702375
58.7400,2.702750
58.7500,2.703125
58.7600,2.703500
58.7700,2.703875
58.7800,2.704250
58.7900,2.704625
58.8000,2.705000
58.8100,2.705375
58.8200,2.705750
58.8300,2.706125
58.8400,2.706500
58.8500,2.706875
58.8600,2.707250
58.8700,2.707625
58.8800,2.708000
58.8900,2.708375
58.9000,2.708750
58.9100,2.709125
58.9200,2.709500
58.9300,2.709875
58.9400,2.710250
58.9500,2.710625
58.9600,2.711000
58.9700,2.711375
58.9800,2.711750
58.9900,2.712125
59.0000,2.712500
59.0100,2.712875
59.0200,2.713250
59.0300,2.713625
59.0400,2.714000
59.0500,2.714375
59.0600,2.714750
59.0700,2.715125
59.0800,2.715500
59.0900,2.715875
59.1000,2.716250
59.1100,2.716625
59.1200,2.717000
59.1300,2.717375
59.1400,2.717750
59.1500,2.718125
59.1600,2.718500
59.1700,2.718875
59.1800,2.719250
59.1900,2.719625
59.2000,2.720000
59.2100,2.720375
59.2200,2.720750
59.2300,2.721125
59.2400,2.721500
59.2500,2.721875
59.2600,2.722250
59.2700,2.722625
59.2800,2.723000
59.2900,2.723375
59.3000,2.723750
59.3100,2.724125
59.3200,2.724500
59.3300,2.724875
59.3400,2.725250
59.3500,2.725625
59.3600,2.726000
59.3700,2.726375
59.3800,2.726750
59.3900,2.727125
59.4000,2.727500
59.4100,2.727875
59.4200,2.728250
59.4300,2.728625
59.4400,2.729000
59.4500,2.729375
59.4600,2.729750
59.4700,2.730125
59.4800,2.730500
59.4900,2.730875
59.5000,2.731250
59.5100,2.731625
59.5200,2.732000
59.5300,2.732375
59.5400,2.732750
59.5500,2.733125
59.5600,2.733500
59.5700,2.733875
59.5800,2.734250
59.5900,2.734625
59.6000,2.735000
59.6100,2.735375
59.6200,2.735750
59.6300,2.736125
59.6400,2.736500
59.6500,2.736875
59.6600,2.737250
59.6700,2.737625
59.6800,2.738000
59.6900,2.738375
59.7000,2.738750
59.7100,2.739125
59.7200,2.739500
59.7300,2.739875
59.7400,2.740250
59.7500,2.740625
59.7600,2.741000
59.7700,2.741375
59.7800,2.741750
59.7900,2.742125
59.8000,2.742500
59.8100,2.742875
59.8200,2.743250
59.8300,2.743625
59.8400,2.744000
59.8500,2.744375
59.8600,2.744750
59.8700,2.745125
59.8800,2.745500
59.8900,2.745875
59.9000,2.746250
59.9100,2.746625
59.9200,2.747000
59.9300,2.747375
59.9400,2.747750
59.9500,2.748125
59.9600,2.748500
59.9700,2.748875
59.9800,2.749250
59.9900,2.749625
60.0000,2.750000
60.0100,2.750375
60.0200,2.750750
60.0300,2.751125
60.0400,2.751500
60.0500,2.751875
60.0600,2.752250
60.0700,2.752625
60.0800,2.753000
60.0900,2.753375
60.1000,2.753750
60.1100,2.754125
60.1200,2.754500
60.1300,2.754875
60.1400,2.755250
60.1500,2.755625
60.1600,2.756000
60.1700,2.756375
60.1800,2.756750
60.1900,2.757125
60.2000,2.757500
60.2100,2.757875
60.2200,2.758250
60.2300,2.758625
60.2400,2.759000
60.2500,2.759375
60.2600,2.759750
60.2700,2.760125
60.2800,2.760500
60.2900,2.760875
60.3000,2.761250
60.3100,2.761625
60.3200,2.762000
60.3300,2.762375
60.3400,2.762750
60.3500,2.763125
60.3600,2.763500
60.3700,2.763875
60.3800,2.764250
60.3900,2.764625
60.4000,2.765000
60.4100,2.765375
60.4200,2.765750
60.4300,2.766125
60.4400,2.766500
60.4500,2.766875
60.4600,2.767250
60.4700,2.767625
60.4800,2.768000
60.4900,2.768375
60.5000,2.768750
60.5100,2.769125
60.5200,2.769500
60.5300,2.769875
60.5400,2.770250
60.5500,2.770625
60.5600,2.771000
60.5700,2.771375
60.5800,2.771750
60.5900,2.772125
60.6000,2.772500
60.6100,2.772875
60.6200,2.773250
60.6300,2.773625
60.6400,2.774000
60.6500,2.774375
60.6600,2.774750
60.6700,2.775125
60.6800,2.775500
60.6900,2.775875
60.7000,2.776250
60.7100,2.776625
60.7200,2.777000
60.7300,2.777375
60.7400,2.777750
60.7500,2.778125
60.7600,2.778500
60.7700,2.778875
60.7800,2.779250
60.7900,2.779625
60.8000,2.780000
60.8100,2.780375
60.8200,2.780750
60.8300,2.781125
60.8400,2.781500
60.8500,2.781875
60.8600,2.782250
60.8700,2.782625
60.8800,2.783000
60.8900,2.783375
60.9000,2.783750
60.9100,2.784125
60.9200,2.784500
60.9300,2.784875
60.9400,2.785250
60.9500,2.785625
60.9600,2.786000
60.9700,2.786375
60.9800,2.786750
60.9900,2.787125
61.0000,2.787500
61.0100,2.787875
61.0200,2.788250
61.0300,2.788625
61.0400,2.789000
61.0500,2.789375
61.0600,2.789750
61.0700,2.790125
61.0800,2.790500
61.0900,2.790875
61.1000,2.791250
61.1100,2.791625
61.1200,2.792000
61.1300,2.792375
61.1400,2.792750
61.1500,2.793125
61.1600,2.793500
61.1700,2.793875
61.1800,2.794250
61.1900,2.794625
61.2000,2.795000
61.2100,2.795375
61.2200,2.795750
61.2300,2.796125
61.2400,2.796500
61.2500,2.796875
61.2600,2.797250
61.2700,2.797625
61.2800,2.798000
61.2900,2.798375
61.3000,2.798750
61.3100,2.799125
61.3200,2.799500
61.3300,2.799875
61.3400,2.800250
61.3500,2.800625
61.3600,2.801000
61.3700,2.801375
61.3800,2.801750
61.3900,2.802125
61.4000,2.802500
61.4100,2.802875
61.4200,2.803250
61.4300,2.803625
61.4400,2.804000
61.4500,2.804375
61.4600,2.804750
61.4700,2.805125
61.4800,2.805500
61.4900,2.805875
61.5000,2.806250
61.5100,2.806625
61.5200,2.807000
61.5300,2.807375
61.5400,2.807750
61.5500,2.808125
61.5600,2.808500
61.5700,2.808875
61.5800,2.809250
61.5900,2.809625
61.6000,2.810000
61.6100,2.810375
61.6200,2.810750
61.6300,2.811125
61.6400,2.811500
61.6500,2.811875
61.6600,2.812250
61.6700,2.812625
61.6800,2.813000
61.6900,2.813375
61.7000,2.813750
61.7100,2.814125
61.7200,2.814500
61.7300,2.814875
61.7400,2.815250
61.7500,2.815625
61.7600,2.816000
61.7700,2.816375
61.7800,2.816750
61.7900,2.817125
61.8000,2.817500
61.8100,2.817875
61.8200,2.818250
61.8300,2.818625
61.8400,2.819000
61.8500,2.819375
61.8600,2.819750
61.8700,2.820125
61.8800,2.820500
61.8900,2.820875
61.9000,2.821250
61.9100,2.821625
61.9200,2.822000
61.9300,2.822375
61.9400,2.822750
61.9500,2.823125
61.9600,2.823500
61.9700,2.823875
61.9800,2.824250
61.9900,2.824625
62.0000,2.825000
62.0100,2.825375
62.0200,2.825750
62.0300,2.826125
62.0400,2.826500
62.0500,2.826875
62.0600,2.827250
62.0700,2.827625
62.0800,2.828000
62.0900,2.828375
62.1000,2.828750
62.1100,2.829125
62.1200,2.829500
62.1300,2.829875
62.1400,2.830250
62.1500,2.830625
62.1600,2.831000
62.1700,2.831375
62.1800,2.831750
62.1900,2.832125
62.2000,2.832500
62.2100,2.832875
62.2200,2.833250
62.2300,2.833625
62.2400,2.834000
62.2500,2.834375
62.2600,2.834750
62.2700,2.835125
62.2800,2.835500
62.2900,2.835875
62.3000,2.836250
62.3100,2.836625
62.3200,2.837000
62.3300,2.837375
62.3400,2.837750
62.3500,2.838125
62.3600,2.838500
62.3700,2.838875
62.3800,2.839250
62.3900,2.839625
62.4000,2.840000
62.4100,2.840375
62.4200,2.840750
62.4300,2.841125
62.4400,2.841500
62.4500,2.841875
62.4600,2.842250
62.4700,2.842625
62.4800,2.843000
62.4900,2.843375
62.5000,2.843750
62.5100,2.844125
62.5200,2.844500
62.5300,2.844875
62.5400,2.845250
62.5500,2.845625
62.5600,2.846000
62.5700,2.846375
62.5800,2.846750
62.5900,2.847125
62.6000,2.847500
62.6100,2.847875
62.6200,2.848250
62.6300,2.848625
62.6400,2.849000
62.6500,2.849375
62.6600,2.849750
62.6700,2.850125
62.6800,2.850500
62.6900,2.850875
62.7000,2.851250
62.7100,2.851625
62.7200,2.852000
62.7300,2.852375
62.7400,2.852750
62.7500,2.853125
62.7600,2.853500
62.7700,2.853875
62.7800,2.854250
62.7900,2.854625
62.8000,2.855000
62.8100,2.855375
62.8200,2.855750
62.8300,2.856125
62.8400,2.856500
62.8500,2.856875
62.8600,2.857250
62.8700,2.857625
62.8800,2.858000
62.8900,2.858375
62.9000,2.858750
62.9100,2.859125
62.9200,2.859500
62.9300,2.859875
62.9400,2.860250
62.9500,2.860625
62.9600,2.861000
62.9700,2.861375
62.9800,2.861750
62.9900,2.862125
63.0000,2.862500
63.0100,2.862875
63.0200,2.863250
63.0300,2.863625
63.0400,2.864000
63.0500,2.864375
63.0600,2.864750
63.0700,2.865125
63.0800,2.865500
63.0900,2.865875
63.1000,2.866250
63.1100,2.866625
63.1200,2.867000
63.1300,2.867375
63.1400,2.867750
63.1500,2.868125
63.1600,2.868500
63.1700,2.868875
63.1800,2.869250
63.1900,2.869625
63.2000,2.870000
63.2100,2.870375
63.2200,2.870750
63.2300,2.871125
63.2400,2.871500
63.2500,2.871875
63.2600,2.872250
63.2700,2.872625
63.2800,2.873000
63.2900,2.873375
63.3000,2.873750
63.3100,2.874125
63.3200,2.874500
63.3300,2.874875
63.3400,2.875250
63.3500,2.875625
63.3600,2.876000
63.3700,2.876375
63.3800,2.876750
63.3900,2.877125
63.4000,2.877500
63.4100,2.877875
63.4200,2.878250
63.4300,2.878625
63.4400,2.879000
63.4500,2.879375
63.4600,2.879750
63.4700,2.880125
63.4800,2.880500
63.4900,2.880875
63.5000,2.881250
63.5100,2.881625
63.5200,2.882000
63.5300,2.882375
63.5400,2.882750
63.5500,2.883125
63.5600,2.883500
63.5700,2.883875
63.5800,2.884250
63.5900,2.884625
63.6000,2.885000
63.6100,2.885375
63.6200,2.885750
63.6300,2.886125
63.6400,2.886500
63.6500,2.886875
63.6600,2.887250
63.6700,2.887625
63.6800,2.888000
63.6900,2.888375
63.7000,2.888750
63.7100,2.889125
63.7200,2.889500
63.7300,2.889875
63.7400,2.890250
63.7500,2.890625
63.7600,2.891000
63.7700,2.891375
63.7800,2.891750
63.7900,2.892125
63.8000,2.892500
63.8100,2.892875
63.8200,2.893250
63.8300,2.893625
63.8400,2.894000
63.8500,2.894375
63.8600,2.894750
63.8700,2.895125
63.8800,2.895500
63.8900,2.895875
63.9000,2.896250
63.9100,2.896625
63.9200,2.897000
63.9300,2.897375
63.9400,2.897750
63.9500,2.898125
63.9600,2.898500
63.9700,2.898875
63.9800,2.899250
63.9900,2.899625
64.0000,2.900000
64.0100,2.900375
64.0200,2.900750
64.0300,2.901125
64.0400,2.901500
64.0500,2.901875
64.0600,2.902250
64.0700,2.902625
64.0800,2.903000
64.0900,2.903375
64.1000,2.903750
64.1100,2.904125
64.1200,2.904500
64.1300,2.904875
64.1400,2.905250
64.1500,2.905625
64.1600,2.906000
64.1700,2.906375
64.1800,2.906750
64.1900,2.907125
64.2000,2.907500
64.2100,2.907875
64.2200,2.908250
64.2300,2.908625
64.2400,2.909000
64.2500,2.909375
64.2600,2.909750
64.2700,2.910125
64.2800,2.910500
64.2900,2.910875
64.3000,2.911250
64.3100,2.911625
64.3200,2.912000
64.3300,2.912375
64.3400,2.912750
64.3500,2.913125
64.3600,2.913500
64.3700,2.913875
64.3800,2.914250
64.3900,2.914625
64.4000,2.915000
64.4100,2.915375
64.4200,2.915750
64.4300,2.916125
64.4400,2.916500
64.4500,2.916875
64.4600,2.917250
64.4700,2.917625
64.4800,2.918000
64.4900,2.918375
64.5000,2.918750
64.5100,2.919125
64.5200,2.919500
64.5300,2.919875
64.5400,2.920250
64.5500,2.920625
64.5600,2.921000
64.5700,2.921375
64.5800,2.921750
64.5900,2.922125
64.6000,2.922500
64.6100,2.922875
64.6200,2.923250
64.6300,2.923625
64.6400,2.924000
64.6500,2.924375
64.6600,2.924750
64.6700,2.925125
64.6800,2.925500
64.6900,2.925875
64.7000,2.926250
64.7100,2.926625
64.7200,2.927000
64.7300,2.927375
64.7400,2.927750
64.7500,2.928125
64.7600,2.928500
64.7700,2.928875
64.7800,2.929250
64.7900,2.929625
64.8000,2.930000
64.8100,2.930375
64.8200,2.930750
64.8300,2.931125
64.8400,2.931500
64.8500,2.931875
64.8600,2.932250
64.8700,2.932625
64.8800,2.933000
64.8900,2.933375
64.9000,2.933750
64.9100,2.934125
64.9200,2.934500
64.9300,2.934875
64.9400,2.935250
64.9500,2.935625
64.9600,2.936000
64.9700,2.936375
64.9800,2.936750
64.9900,2.937125
65.0000,2.937500
65.0100,2.937875
65.0200,2.938250
65.0300,2.938625
65.0400,2.939000
65.0500,2.939375
65.0600,2.939750
65.0700,2.940125
65.0800,2.940500
65.0900,2.940875
65.1000,2.941250
65.1100,2.941625
65.1200,2.942000
65.1300,2.942375
65.1400,2.942750
65.1500,2.943125
65.1600,2.943500
65.1700,2.943875
65.1800,2.944250
65.1900,2.944625
65.2000,2.945000
65.2100,2.945375
65.2200,2.945750
65.2300,2.946125
65.2400,2.946500
65.2500,2.946875
65.2600,2.947250
65.2700,2.947625
65.2800,2.948000
65.2900,2.948375
65.3000,2.948750
65.3100,2.949125
65.3200,2.949500
65.3300,2.949875
65.3400,2.950250
65.3500,2.950625
65.3600,2.951000
65.3700,2.951375
65.3800,2.951750
65.3900,2.952125
65.4000,2.952500
65.4100,2.952875
65.4200,2.953250
65.4300,2.953625
65.4400,2.954000
65.4500,2.954375
65.4600,2.954750
65.4700,2.955125
65.4800,2.955500
65.4900,2.955875
65.5000,2.956250
65.5100,2.956625
65.5200,2.957000
65.5300,2.957375
65.5400,2.957750
65.5500,2.958125
65.5600,2.958500
65.5700,2.958875
65.5800,2.959250
65.5900,2.959625
65.6000,2.960000
65.6100,2.960375
65.6200,2.960750
65.6300,2.961125
65.6400,2.961500
65.6500,2.961875
65.6600,2.962250
65.6700,2.962625
65.6800,2.963000
65.6900,2.963375
65.7000,2.963750
65.7100,2.964125
65.7200,2.964500
65.7300,2.964875
65.7400,2.965250
65.7500,2.965625
65.7600,2.966000
65.7700,2.966375
65.7800,2.966750
65.7900,2.967125
65.8000,2.967500
65.8100,2.967875
65.8200,2.968250
65.8300,2.968625
65.8400,2.969000
65.8500,2.969375
65.8600,2.969750
65.8700,2.970125
65.8800,2.970500
65.8900,2.970875
65.9000,2.971250
65.9100,2.971625
65.9200,2.972000
65.9300,2.972375
65.9400,2.972750
65.9500,2.973125
65.9600,2.973500
65.9700,2.973875
65.9800,2.974250
65.9900,2.974625
66.0000,2.975000
66.0100,2.975375
66.0200,2.975750
66.0300,2.976125
66.0400,2.976500
66.0500,2.976875
66.0600,2.977250
66.0700,2.977625
66.0800,2.978000
66.0900,2.978375
66.1000,2.978750
66.1100,2.979125
66.1200,2.979500
66.1300,2.979875
66.1400,2.980250
66.1500,2.980625
66.1600,2.981000
66.1700,2.981375
66.1800,2.981750
66.1900,2.982125
66.2000,2.982500
66.2100,2.982875
66.2200,2.983250
66.2300,2.983625
66.2400,2.984000
66.2500,2.984375
66.2600,2.984750
66.2700,2.985125
66.2800,2.985500
66.2900,2.985875
66.3000,2.986250
66.3100,2.986625
66.3200,2.987000
66.3300,2.987375
66.3400,2.987750
66.3500,2.988125
66.3600,2.988500
66.3700,2.988875
66.3800,2.989250
66.3900,2.989625
66.4000,2.990000
66.4100,2.990375
66.4200,2.990750
66.4300,2.991125
66.4400,2.991500
66.4500,2.991875
66.4600,2.992250
66.4700,2.992625
66.4800,2.993000
66.4900,2.993375
66.5000,2.993750
66.5100,2.994125
66.5200,2.994500
66.5300,2.994875
66.5400,2.995250
66.5500,2.995625
66.5600,2.996000
66.5700,2.996375
66.5800,2.996750
66.5900,2.997125
66.6000,2.997500
66.6100,2.997875
66.6200,2.998250
66.6300,2.998625
66.6400,2.999000
66.6500,2.999375
66.6600,2.999750
66.6700,3.000125
66.6800,3.000500
66.6900,3.000875
66.7000,3.001250
66.7100,3.001625
66.7200,3.002000
66.7300,3.002375
66.7400,3.002750
66.7500,3.003125
66.7600,3.003500
66.7700,3.003875
66.7800,3.004250
66.7900,3.004625
66.8000,3.005000
66.8100,3.005375
66.8200,3.005750
66.8300,3.006125
66.8400,3.006500
66.8500,3.006875
66.8600,3.007250
66.8700,3.007625
66.8800,3.008000
66.8900,3.008375
66.9000,3.008750
66.9100,3.009125
66.9200,3.009500
66.9300,3.009875
66.9400,3.010250
66.9500,3.010625
66.9600,3.011000
66.9700,3.011375
66.9800,3.011750
66.9900,3.012125
67.0000,3.012500
67.0100,3.012875
67.0200,3.013250
67.0300,3.013625
67.0400,3.014000
67.0500,3.014375
67.0600,3.014750
67.0700,3.015125
67.0800,3.015500
67.0900,3.015875
67.1000,3.016250
67.1100,3.016625
67.1200,3.017000
67.1300,3.017375
67.1400,3.017750
67.1500,3.018125
67.1600,3.018500
67.1700,3.018875
67.1800,3.019250
67.1900,3.019625
67.2000,3.020000
67.2100,3.020375
67.2200,3.020750
67.2300,3.021125
67.2400,3.021500
67.2500,3.021875
67.2600,3.022250
67.2700,3.022625
67.2800,3.023000
67.2900,3.023375
67.3000,3.023750
67.3100,3.024125
67.3200,3.024500
67.3300,3.024875
67.3400,3.025250
67.3500,3.025625
67.3600,3.026000
67.3700,3.026375
67.3800,3.026750
67.3900,3.027125
67.4000,3.027500
67.4100,3.027875
67.4200,3.028250
67.4300,3.028625
67.4400,3.029000
67.4500,3.029375
67.4600,3.029750
67.4700,3.030125
67.4800,3.030500
67.4900,3.030875
67.5000,3.031250
67.5100,3.031625
67.5200,3.032000
67.5300,3.032375
67.5400,3.032750
67.5500,3.033125
67.5600,3.033500
67.5700,3.033875
67.5800,3.034250
67.5900,3.034625
67.6000,3.035000
67.6100,3.035375
67.6200,3.035750
67.6300,3.036125
67.6400,3.036500
67.6500,3.036875
67.6600,3.037250
67.6700,3.037625
67.6800,3.038000
67.6900,3.038375
67.7000,3.038750
67.7100,3.039125
67.7200,3.039500
67.7300,3.039875
67.7400,3.040250
67.7500,3.040625
67.7600,3.041000
67.7700,3.041375
67.7800,3.041750
67.7900,3.042125
67.8000,3.042500
67.8100,3.042875
67.8200,3.043250
67.8300,3.043625
67.8400,3.044000
67.8500,3.044375
67.8600,3.044750
67.8700,3.045125
67.8800,3.045500
67.8900,3.045875
67.9000,3.046250
67.9100,3.046625
67.9200,3.047000
67.9300,3.047375
67.9400,3.047750
67.9500,3.048125
67.9600,3.048500
67.9700,3.048875
67.9800,3.049250
67.9900,3.049625
68.0000,3.050000
68.0100,3.050375
68.0200,3.050750
68.0300,3.051125
68.0400,3.051500
68.0500,3.051875
68.0600,3.052250
68.0700,3.052625
68.0800,3.053000
68.0900,3.053375
68.1000,3.053750
68.1100,3.054125
68.1200,3.054500
68.1300,3.054875
68.1400,3.055250
68.1500,3.055625
68.1600,3.056000
68.1700,3.056375
68.1800,3.056750
68.1900,3.057125
68.2000,3.057500
68.2100,3.057875
68.2200,3.058250
68.2300,3.058625
68.2400,3.059000
68.2500,3.059375
68.2600,3.059750
68.2700,3.060125
68.2800,3.060500
68.2900,3.060875
68.3000,3.061250
68.3100,3.061625
68.3200,3.062000
68.3300,3.062375
68.3400,3.062750
68.3500,3.063125
68.3600,3.063500
68.3700,3.063875
68.3800,3.064250
68.3900,3.064625
68.4000,3.065000
68.4100,3.065375
68.4200,3.065750
68.4300,3.066125
68.4400,3.066500
68.4500,3.066875
68.4600,3.067250
68.4700,3.067625
68.4800,3.068000
68.4900,3.068375
68.5000,3.068750
68.5100,3.069125
68.5200,3.069500
68.5300,3.069875
68.5400,3.070250
68.5500,3.070625
68.5600,3.071000
68.5700,3.071375
68.5800,3.071750
68.5900,3.072125
68.6000,3.072500
68.6100,3.072875
68.6200,3.073250
68.6300,3.073625
68.6400,3.074000
68.6500,3.074375
68.6600,3.074750
68.6700,3.075125
68.6800,3.075500
68.6900,3.075875
68.7000,3.076250
68.7100,3.076625
68.7200,3.077000
68.7300,3.077375
68.7400,3.077750
68.7500,3.078125
68.7600,3.078500
68.7700,3.078875
68.7800,3.079250
68.7900,3.079625
68.8000,3.080000
68.8100,3.080375
68.8200,3.080750
68.8300,3.081125
68.8400,3.081500
68.8500,3.081875
68.8600,3.082250
68.8700,3.082625
68.8800,3.083000
68.8900,3.083375
68.9000,3.083750
68.9100,3.084125
68.9200,3.084500
68.9300,3.084875
68.9400,3.085250
68.9500,3.085625
68.9600,3.086000
68.9700,3.086375
68.9800,3.086750
68.9900,3.087125
69.0000,3.087500
69.0100,3.087875
69.0200,3.088250
69.0300,3.088625
69.0400,3.089000
69.0500,3.089375
69.0600,3.089750
69.0700,3.090125
69.0800,3.090500
69.0900,3.090875
69.1000,3.091250
69.1100,3.091625
69.1200,3.092000
69.1300,3.092375
69.1400,3.092750
69.1500,3.093125
69.1600,3.093500
69.1700,3.093875
69.1800,3.094250
69.1900,3.094625
69.2000,3.095000
69.2100,3.095375
69.2200,3.095750
69.2300,3.096125
69.2400,3.096500
69.2500,3.096875
69.2600,3.097250
69.2700,3.097625
69.2800,3.098000
69.2900,3.098375
69.3000,3.098750
69.3100,3.099125
69.3200,3.099500
69.3300,3.099875
69.3400,3.100250
69.3500,3.100625
69.3600,3.101000
69.3700,3.101375
69.3800,3.101750
69.3900,3.102125
69.4000,3.102500
69.4100,3.102875
69.4200,3.103250
69.4300,3.103625
69.4400,3.104000
69.4500,3.104375
69.4600,3.104750
69.4700,3.105125
69.4800,3.105500
69.4900,3.105875
69.5000,3.106250
69.5100,3.106625
69.5200,3.107000
69.5300,3.107375
69.5400,3.107750
69.5500,3.108125
69.5600,3.108500
69.5700,3.108875
69.5800,3.109250
69.5900,3.109625
69.6000,3.110000
69.6100,3.110375
69.6200,3.110750
69.6300,3.111125
69.6400,3.111500
69.6500,3.111875
69.6600,3.112250
69.6700,3.112625
69.6800,3.113000
69.6900,3.113375
69.7000,3.113750
69.7100,3.114125
69.7200,3.114500
69.7300,3.114875
69.7400,3.115250
69.7500,3.115625
69.7600,3.116000
69.7700,3.116375
69.7800,3.116750
69.7900,3.117125
69.8000,3.117500
69.8100,3.117875
69.8200,3.118250
69.8300,3.118625
69.8400,3.119000
69.8500,3.119375
69.8600,3.119750
